image_id,source,rel_path,sha256,width_px,height_px,modality,material,has_defect,n_defects,defect_types,iso_codes,src_labels_raw,label_type,has_localization,phash_hex,group_id,group_size,strata_key,split,client,eval_subset,thickness_mm,thickness_source,px_per_mm,scale_source,quality_level,ingest_version,label_map_version,notes
riawelc:data/raw/riawelc/RT/UNK/w00198_f1.png,riawelc,data/raw/riawelc/RT/UNK/w00198_f1.png,06ef8130066397c3425e088873e354d2a9d1bb3c3886d254f9c4b6ab5b351c47,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,ace1c51062f72786076c79c046db212779f65497bbc07704a4cab710c6b9a073,grp_UNK_06ef81300663,3,UNK|lack_of_penetration,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00074_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00074_f0.png,0746ba3fdce930ac7cb6ee691228912f236a6fd15d874302f428c7bcd7a3fdb6,224,224,RT,UNK,False,0,,,,classification,False,c70ff34e2ed355182e662221fedd07ba3d9c9d9d5058ddc3f4f37669f9b7d3e3,grp_UNK_0746ba3fdce9,3,UNK|__normal__,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00106_f1.png,riawelc,data/raw/riawelc/RT/UNK/w00106_f1.png,0795132fd173a641744f224d5849e66abca0d9e288c71a95e5f4c782c21d8abe,224,224,RT,UNK,True,1,crack,100,CR,classification,False,96b98190ab5d26e8ded519942c9d1ad26f9f5a9dd3f31ee15a87f79564b6cdf5,grp_UNK_0795132fd173,4,UNK|crack,val,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00184_f1.png,riawelc,data/raw/riawelc/RT/UNK/w00184_f1.png,07e3197f919fb2b13a55c1136315e27c65ed224ad0fb71d427d283a028981725,224,224,RT,UNK,True,1,porosity,2011,PO,classification,False,26e79e7bd01f57b69c680e960132f01b485336ab6b9ac0638c0c2d79931714b0,grp_UNK_07e3197f919f,3,UNK|porosity,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00192_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00192_f0.png,08c6851220ec9b02afbd37b21ee14b4170eb4fd8714920923b0fcab748b83a29,224,224,RT,UNK,True,1,crack,100,CR,classification,False,6e7335cb0d19ebc4633d0ace2095611c90d50622cbcde824acf4d0a96698c616,grp_UNK_08c6851220ec,1,UNK|crack,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00047_f3.png,riawelc,data/raw/riawelc/RT/UNK/w00047_f3.png,092baa5974172dd807b2cddb9c0aa63df1782c34c05ebd3d5140d12c29eb6d95,224,224,RT,UNK,False,0,,,,classification,False,0e8589dc4f69e983280c0318fe9849d96da04c8cf62ba8b79935b2234720139f,grp_UNK_04972ae15fa2,4,UNK|__normal__,eval,,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00057_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00057_f0.png,0ba57642553bd18cd195947559df49ce333571067b8bff19a3e6d3b587c454f7,224,224,RT,UNK,False,0,,,,classification,False,963b094c53b2839441c521e5c3fea94aba76e92874bb85695eb6962904c4dd10,grp_UNK_0ba57642553b,1,UNK|__normal__,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00049_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00049_f0.png,0c71f4df196b21a169c593325e57a9d5bd7480d8cdeba400cb3854c482818ce1,224,224,RT,UNK,True,1,crack,100,CR,classification,False,2fe86642dd5e5119a21de8daa70a0b07927bf2539d271ea5c88bc6dc84d62aee,grp_UNK_0c71f4df196b,1,UNK|crack,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00004_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00004_f0.png,0ce584a43456a77e3f93372c3928febbf203b16a6a095f9c2a713bba5cb454fb,224,224,RT,UNK,True,1,porosity,2011,PO,classification,False,89a3673b581b6d1147f4d2517b8bc48fa644264740eb1450fe6ec3690c2fc2a2,grp_UNK_0ce584a43456,1,UNK|porosity,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00038_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00038_f0.png,0d0bef09fde0caa0b8e6339d77b0b5d430715cc2b3fee7c04ee4c392b056c543,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,2b3da07efa16ef8fae5b664d041640ee96ab4f142ef3f041f08dc04ed047c913,grp_UNK_0d0bef09fde0,1,UNK|lack_of_penetration,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00161_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00161_f0.png,0de6864ec841b3f9c18633f1ce642d66550990e0662694f4283f4933f0a08659,224,224,RT,UNK,True,1,crack,100,CR,classification,False,d8f72a1896703c94c3ac7635c2367b1f030027a4853ce05b72a8fe881f4ae75f,grp_UNK_0de6864ec841,2,UNK|crack,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00071_f1.png,riawelc,data/raw/riawelc/RT/UNK/w00071_f1.png,0e416338c0552ea37700b29e6231d0a5796f3fdcc458811675cb078549399285,224,224,RT,UNK,False,0,,,,classification,False,bb251bd4c2cb36f7be129dfcb6ec99413fbd4a197bb02c9d21aa5972d08e872d,grp_UNK_0e416338c055,2,UNK|__normal__,eval,,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00150_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00150_f0.png,0e8bad25f991a5ab1f2a3486a8a3d36663fc52b3e05f46f949ae192c4d267b03,224,224,RT,UNK,True,2,crack;porosity,100;2011,CR;PO,classification,False,cdc0ce90d1305c4b3e5e0b1925a4f095dcbb394d47188287e570673ff805ef9b,grp_UNK_0e8bad25f991,2,UNK|crack,eval,,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00081_f3.png,riawelc,data/raw/riawelc/RT/UNK/w00081_f3.png,1164b2fd9b34f7a9df45878902f20e0df9d1a65a8b3bcf283618d57a681bf07a,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,e7493c8827493752cac29d267c5e90fbc632c6eb23f33bb8fa58427c9277399a,grp_UNK_1164b2fd9b34,4,UNK|lack_of_penetration,val,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00197_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00197_f0.png,11cf3495b91cfb0a8aec11611c72b3c35d70ee6f84dd8816972a69126883ec74,224,224,RT,UNK,True,1,crack,100,CR,classification,False,2a934263b9a9f1d00c0eb3aa3da761e9d0ea062625344cf7bff1b839b39dceff,grp_UNK_11cf3495b91c,1,UNK|crack,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00109_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00109_f0.png,12a4f9ca9c3f185bd514684fbc2551bf0c55e88123796d6a28cbd813150b6b41,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,c674f08aa366a67369dea53157a439ab36706f9e454164ee35e45b46b2b1469f,grp_UNK_12a4f9ca9c3f,1,UNK|lack_of_penetration,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00153_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00153_f0.png,1320327ea22494af45c48d142ca4e68fa47daca3aac019d5f1f82f69f808466a,224,224,RT,UNK,False,0,,,,classification,False,056e0fa16ee6f0ca158ab8bd73c4fdeb7ecc2c0a9d0e0004d32d5fa8a1676504,grp_UNK_1320327ea224,4,UNK|__normal__,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00207_f2.png,riawelc,data/raw/riawelc/RT/UNK/w00207_f2.png,136239ba56a24d091dffaa3327cbed3dcf84a7fb1720236768d4c260012d76c3,224,224,RT,UNK,True,2,crack;lack_of_penetration,100;402,CR;LP,classification,False,8e278802281e8d1be3fc5b19c251d4988b3e5d52bb25f9de60c7c8c0c30be1f0,grp_UNK_136239ba56a2,4,UNK|crack,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00036_f3.png,riawelc,data/raw/riawelc/RT/UNK/w00036_f3.png,138331804ac18aee52b3ceab67f82db4157590068c359b429bccc75d0dc165db,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,e6678fc7c265fc88c93fa25a23ecc6b726f2e69c55957ce8086c5139964f412f,grp_UNK_138331804ac1,4,UNK|lack_of_penetration,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00011_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00011_f0.png,13c5d522b1ef31cab5d64626232f3412b30c229f5f333d2f818b4fedf3a696ae,224,224,RT,UNK,True,1,crack,100,CR,classification,False,0c79d7cd4d7456740cc38720945929401fe7c6cee4fbad116d1f073fec771807,grp_UNK_13c5d522b1ef,1,UNK|crack,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00190_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00190_f0.png,14826d618d338e4a529f7d7f0d8538f06f7b120abfab54a474a9f2b8d9c94af4,224,224,RT,UNK,True,1,crack,100,CR,classification,False,d83ba5807f005a3f120f5bc0d3ab3f031cd7bcd9ec68686b90057ae90bdb2da3,grp_UNK_14826d618d33,1,UNK|crack,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00091_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00091_f0.png,15a0675073eccbbcab411659e630ca97287584e1b79722f0ba28b04998aeb42f,224,224,RT,UNK,True,1,crack,100,CR,classification,False,78a06c23e9cc543729cacb54acbfda6604002a5ecc00f7e8257956d3bc59e3b1,grp_UNK_15a0675073ec,1,UNK|crack,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00128_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00128_f0.png,15cb8264bf1e296be6541f0e085ea4a4e06d325edbffa22ca063d7b36919895b,224,224,RT,UNK,False,0,,,,classification,False,b9c6627ab5fe38a9ed3740b23c33e953c41800cbd63c7e942d496ac384bb0e44,grp_UNK_15cb8264bf1e,1,UNK|__normal__,eval,,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00106_f2.png,riawelc,data/raw/riawelc/RT/UNK/w00106_f2.png,16e36b11d84516b7f6b8e39605fb079ea307b3d672fdef3d5497b0ffddd7d836,224,224,RT,UNK,True,1,crack,100,CR,classification,False,96b98190ab5d26e8ded519942c9d1ad26f9f5a9dd3f31ee15a87f79564b6cdf5,grp_UNK_0795132fd173,4,UNK|crack,val,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00180_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00180_f0.png,17864b82139e1abf8d6bfce3ef3beda39a5d1f4952d2a96f5e559f781865fb9a,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,93cfc42e330f77058cac9d85afdcd348e8eb35024f3392bc4cbccbebbba26179,grp_UNK_17864b82139e,2,UNK|lack_of_penetration,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00062_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00062_f0.png,181429a9730e6d5ef89a88abc9b636fb2961ee69ed12208ce1f1b4c52cff3bf9,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,a15a024aae7819f36a8fbfef3d98e0fbedcf8ac29f0c6e4739ccbf897e6f7f73,grp_UNK_181429a9730e,1,UNK|lack_of_penetration,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00130_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00130_f0.png,189b3fc30b848a01cabb4438ef3ed67cba49855de32845a65dcfabd326176ad1,224,224,RT,UNK,True,1,crack,100,CR,classification,False,ec490ae5aefc1f80e1ed3d8005b59c2c7b910f96f1b9b423ac08873d9d49c3d8,grp_UNK_189b3fc30b84,1,UNK|crack,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00208_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00208_f0.png,1a3dfd1c514ccf80f7d1b11f3dc3a775e79e88d82be5615a6a6300f3b0b703a7,224,224,RT,UNK,True,1,porosity,2011,PO,classification,False,37b62a4687d7660943375166434b8e63673cc79a42c49c879a13a2c54c87973f,grp_UNK_1a3dfd1c514c,1,UNK|porosity,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00199_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00199_f0.png,1b9747d0d3c7443f9ddce465108f7d64d3b701b494d7491c849e464785e9f5f1,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,ccd3c06bcb6fd605610d9fee7050c6c334bc374d69a95075acd12bafbf432113,grp_UNK_1b9747d0d3c7,1,UNK|lack_of_penetration,eval,,judgment_2000,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00136_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00136_f0.png,1cf6b397ce57ceea5b8514825f3454a17ce1ad3aefc599eb99dd2852f8a5c3dc,224,224,RT,UNK,False,0,,,,classification,False,4876adeac86097fa3614ba9ee93b8cfb62b4fda24435af6aabafdc0b4886620a,grp_UNK_1cf6b397ce57,1,UNK|__normal__,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00096_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00096_f0.png,1e3f1efae6128cfa2d8487a3ef470ff147fdafa468e05307c8df5466763033cf,224,224,RT,UNK,True,1,porosity,2011,PO,classification,False,20a9dbd6d304a0fe9d8f61719ccc4a4fd029404cf089caede7a2514a7a54467e,grp_UNK_1e3f1efae612,3,UNK|porosity,eval,,judgment_2000,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00047_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00047_f0.png,1efac3490fdee216245e545836a025b6bdc37401c15795e4197f3314ed41d768,224,224,RT,UNK,False,0,,,,classification,False,0e8589dc4f69e983280c0318fe9849d96da04c8cf62ba8b79935b2234720139f,grp_UNK_04972ae15fa2,4,UNK|__normal__,eval,,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00036_f1.png,riawelc,data/raw/riawelc/RT/UNK/w00036_f1.png,1fdeef8a7d507eb5685a4621aa6993d08a87eccf02b33d431b51c20eec9fb2cd,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,e6678fc7c265fc88c93fa25a23ecc6b726f2e69c55957ce8086c5139964f412f,grp_UNK_138331804ac1,4,UNK|lack_of_penetration,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00129_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00129_f0.png,2109810f29804af73f6d75eeae7b62e4cfc7359de80d0d48ac7ae09c827aca9c,224,224,RT,UNK,True,1,crack,100,CR,classification,False,3fa5e46beb86c2aa3dbbb042e9c24224fa6cb49109ad5aa1101721515095aaf0,grp_UNK_2109810f2980,1,UNK|crack,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00090_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00090_f0.png,213083a7bb9c4839a4ce0c71c3e9f71bcef4242d49ba4417f614e1f54cee06b3,224,224,RT,UNK,True,1,crack,100,CR,classification,False,c32ddc72092272deb46fc94589d2f59ee4225dece4cbc821ecf01b8c6ac869a4,grp_UNK_213083a7bb9c,1,UNK|crack,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00017_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00017_f0.png,2165ff1112661aef7ef87d19d9e44d43c8877ea16b78da41b512863f0fbe6966,224,224,RT,UNK,False,0,,,,classification,False,03ccb7741f4a5dda20b7027565a0f149291e65242b56d13d47902469338ec193,grp_UNK_2165ff111266,1,UNK|__normal__,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00127_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00127_f0.png,2258b53ab8c70adfffb759d879cfb6b97b92f6d99efc9f1243800ef58d58dd0f,224,224,RT,UNK,True,1,porosity,2011,PO,classification,False,7f891f1bf0b98cc96e03cefda52eb8e7d333e528c90bcc80c3ed4803d1a45bc1,grp_UNK_2258b53ab8c7,1,UNK|porosity,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00095_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00095_f0.png,25020d125460327e7b056e45f48050eafaf43be5e48b6c443341c6edd86f699e,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,56a13bfb7ed113a54fbe77cca55296aeb06a7b4f96b1006dd324d7f418708108,grp_UNK_25020d125460,1,UNK|lack_of_penetration,train,C1,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00137_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00137_f0.png,26a4a2c145b7d97025f4d8aa69e05cfe8ea183cb2500fff8759542ad82135277,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,b567d38bb4691a20f7a8894ad072ea3b414a037e825cdd5592f58c24eb6f4c2c,grp_UNK_26a4a2c145b7,2,UNK|lack_of_penetration,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00157_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00157_f0.png,26eb977db9befa82bc17a6430626281a7a1d1043897468b0b489c7cf881f59df,224,224,RT,UNK,False,0,,,,classification,False,492b37693b1e6a7d83123b8a3198330076c613235e4d4d202a4f68bbdd8c20ca,grp_UNK_26eb977db9be,1,UNK|__normal__,train,C3,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00164_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00164_f0.png,2d88bb76c7ad9887414cfca58301cec82aaf72c65274f346fe33b52544d1488e,224,224,RT,UNK,False,0,,,,classification,False,3d02a1efe8b47d542a1592b7ece9dfc2cb434a5586aa96e8ab5945b8de960404,grp_UNK_2d88bb76c7ad,1,UNK|__normal__,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
riawelc:data/raw/riawelc/RT/UNK/w00124_f0.png,riawelc,data/raw/riawelc/RT/UNK/w00124_f0.png,2e109ba1e90dd02681344186102264f22ce4662a746b4bd06c982fe13ede24bb,224,224,RT,UNK,True,1,lack_of_penetration,402,LP,classification,False,fb8cc6e5ba7473982515b69a57db6b9a8e550db3bd9490897f56635ffd8835b5,grp_UNK_2e109ba1e90d,1,UNK|lack_of_penetration,train,C2,,,none,,none,,riawelc-mock-v1,1,MOCK — 실이미지 없음. 스키마 검증·선행 개발 전용
