ann_id,image_id,src_label_raw,defect_type,iso_code,polygon_json,bbox_x1_px,bbox_y1_px,bbox_x2_px,bbox_y2_px,area_px,major_axis_px,minor_axis_px,equiv_diameter_px,major_axis_mm,equiv_diameter_mm,geom_valid,geom_flags
riawelc:data/raw/riawelc/RT/UNK/w00049_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00049_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00051_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00051_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00052_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00052_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00053_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00053_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00054_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00054_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00054_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00054_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00055_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00055_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00056_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00056_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00059_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00059_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00059_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00059_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00060_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00060_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00062_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00062_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00063_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00063_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00065_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00065_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00066_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00066_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00067_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00067_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00067_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00067_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00067_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00067_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00067_f1.png#1,riawelc:data/raw/riawelc/RT/UNK/w00067_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00067_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00067_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00067_f2.png#1,riawelc:data/raw/riawelc/RT/UNK/w00067_f2.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00067_f3.png#0,riawelc:data/raw/riawelc/RT/UNK/w00067_f3.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00067_f3.png#1,riawelc:data/raw/riawelc/RT/UNK/w00067_f3.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00068_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00068_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00068_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00068_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00068_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00068_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00068_f3.png#0,riawelc:data/raw/riawelc/RT/UNK/w00068_f3.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00070_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00070_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00070_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00070_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00072_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00072_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00072_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00072_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00072_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00072_f2.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00072_f3.png#0,riawelc:data/raw/riawelc/RT/UNK/w00072_f3.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00073_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00073_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00075_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00075_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00076_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00076_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00077_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00077_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00078_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00078_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00078_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00078_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00079_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00079_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00079_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00079_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00080_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00080_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00080_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00080_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00080_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00080_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00081_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00081_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00081_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00081_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00081_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00081_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00081_f3.png#0,riawelc:data/raw/riawelc/RT/UNK/w00081_f3.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00082_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00082_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00082_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00082_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00082_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00082_f2.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00084_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00084_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00085_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00085_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00086_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00086_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00088_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00088_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00088_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00088_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00088_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00088_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00088_f3.png#0,riawelc:data/raw/riawelc/RT/UNK/w00088_f3.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00089_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00089_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00090_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00090_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00091_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00091_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00092_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00092_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00092_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00092_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00093_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00093_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00095_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00095_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00096_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00096_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00096_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00096_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00096_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00096_f2.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00098_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00098_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00099_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00099_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00100_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00100_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00101_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00101_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00102_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00102_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00104_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00104_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00105_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00105_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00106_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00106_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00106_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00106_f1.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00106_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00106_f2.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00106_f3.png#0,riawelc:data/raw/riawelc/RT/UNK/w00106_f3.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00107_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00107_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00107_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00107_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00108_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00108_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00108_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00108_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00109_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00109_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00111_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00111_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00112_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00112_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00114_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00114_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00114_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00114_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00115_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00115_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00115_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00115_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00116_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00116_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00116_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00116_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00116_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00116_f2.png,PO,porosity,2011,,,,,,,,,,,,True,
